address,tokens
0xf0d49cff005d03312934ce027e30f4a84143d5af53623b30036e7dac1510c218,2505131438849238
0xa651c7c52d64a2014379902bbc92439d196499bcc36d94ff0395aa45837c66db,2149890817061125
0xcfb4330556f9e4d3283a944d4c1763113cee40143182e8d874437368bd1b33ba,2111679890795721
0x0b3b1719eece4c1bbb074115df8886a133ea863127c77c9f0a5ed5161a4a4393,1975224163863315
0x9c721c79ee082aafcdd99b1a71a833accdc48dba1a9a1bc5b5f8cc47ff7d49c0,1888741062412642
0x0ab4a80ccc772691cb03e3ee8d22b5c13acc92472dd4a19987c1aade2691404a,1872066716902136
0x9bfd93ebaa1efd65515642942a607eeca53a0188c04c21ced646d2f0b9f551e8,1738149861681660
0x30e2f4236a88d2201b9bc27365d8516ab9cb3b53d82cee8c76369a3a01cef6ec,1660910070238999
0x346361873c235e1a300fd67a2e8b7bd1ea3744001b2e0d1942317c4c8521f5dd,1562854936007091
0xdb5247f859ce63dbe8940cf8773be722a60dcc594a8be9aca4b76abceb251b8e,1435920373750819
0x0324df1e27c4129a58d73851ae0e9366064dc666a73e747051e203694a4cb257,1384154398919551
0x0d7b10a9ddee853b3585dd1efd4902ab3ad4f482b94425a3780cc39e79e6d398,1364518195922504
0x2367d4d22503e28e48c44e38237961f37896f6868c96dc7800203d261a45e5b4,1349082078609074
0x2ded75e99c6efbe143a9648a3e88ebf9d0cf249b2af44d510bdd0287e8adcc79,1237282950179360
0xc32f662cd9718f02d8a8e5628f8f642fa27cd9b5f457b406ed734901a4939e34,1171761193611565
0xf1f6f780321e7259d0feeef98745da7f766eace664c43325779302b2724c8692,1107545201484667
0x3edbf3e6444054c2a5a391221c9023882d0b2478576c445923a39b3bd0cde0a3,1086275214168050
0x33f0c333f6fcb9d1ef54d54093f0482b31bb0bdcd34bfa446e7416ff930453c0,1079957324787479
0x3eaf3ebc49555c705c34ec1ffe77404bdb7383b388476c36538b92b7b1b806c9,1053357049059444
0x880cb2b03f4158dc927fe6058c5b968636932d49fa1d2896a86bd849456455c7,1025232888944543
0xf923e8203e8d534c7357e0761179a76d6593e21c53d5f8120044c7d2cc650679,1015803463432305
0xd89481a2f4ff5598f8a6e83e67f21dba6a0df56a1bc35b9c67a2de6dce166b30,1015125273879062
0x3d51eeb71188cc7ccf5f6f288a3a51a9a763222883cf392296b3d5ec3f2017ea,1004310145235920
0x6d00d52f94579e51308ae83841b5133e3a7e93b51fcd8cf338d766e3f0331026,1004310126147390
0x8dd8b23892be142c2ec4b7e1427584c97403e570cde4e6d9a81d2b220c884af5,1003332243912480
0xb43fe1ef756cae4fefea16dad049fb0760b7d8593ace12527e302520d934d0d7,1001135607564901
0x2784eb9f3b368be1db73256336014a01c02b1b06ab01df7387bb8945ca73045e,1001135585558797
0x2738d91e160d9be37cd9689177546b567e28a3644b702388fd2c2be9c97682de,1001135508437838
0xe2789cdac410113f017fa684bf08fbacd0877612d84464ae6e8474b56e5f21da,967967559428675
0x8bf2201bf4cec31f736aacc0f44f29c014ecd8562975aecce19271ca179e8db5,966494351441443
0x4534b92f2f9c66d58b6acd7f39211f4c1a1c96b0cea3189c2dcb692440723020,958437490696183
0x06099edbe54f242bad50020dfd67646b1e46282999483e7064e70f02f7ea3c15,900099685544220
0xda418307cff595ced2af5eb471ec11b1ad6a4907ef57d6e2eeb253bdd5bd9d0d,853316751033567
0xa4a00989d8ecc6d116b2283503f58de94d7fc33fff9e28010868abeb70d7d051,839753667154720
0x15d241369552ece871a16d865a4e9b96f5e6e6f8c7db5478e89af17845969c02,839657894203850
0x550fe3956e44112599b8410404e0977e74cc5bcb59a11b0706da734cd0f9beb2,839018415012923
0x0a6eb54c274da96778a6702740a763f6aa7b02eef3d1efc2623d28289d185118,835690806455086
0xb3254509d1cd652d6e1ca06fd37f3d20aaa42f7faeaf297577b85cf92d2f7462,835522484427145
0x81d41a31fb5d3f827d188511e6fca1ddbed6cfa0ffbd46fa6d84a7adfe59f356,835500940429857
0xef191e643c2ed2d103de4109a506e020f5dde818cbc1ffe5e4ee36328cd22e9b,789642239807333
0xb4a4f1ef8b0702d85547dc444571a473f736e1205a86db36dad13815ad9bbbf6,789420024283786
0x61b64e39286bf11cd642f03417ab725f15a09dcbf8be23b752851c3c33e74d7b,786928943201895
0x34a4233d71981aa2b2441fdc97d55c62c75b1ec5f29c74058d6c922089984d86,781049892355010
0x216d47203603af013a54581844d734906a92242cf25c1d6a8f937666a9919840,772736528412225
0xc84eb99fa08a8dbae9cf8be48b312a946c7cb5f4d109c59b49aa3d446180034e,750457383238901
0x7425cde20dc18a8e5e169614c47c0e4435fd1b6c475efdefbdbbb73785d331e3,731278295771536
0x29f3f84adbd1eba85bbbec33814924fddcdc9f51921d9cade0dd3b3fdf9170cd,728628021208456
0x52b0fd0daaf4f24ddf389768bf24be0a291aabbbdae4ec7b46bc7ed7df41cbe9,728253121232490
0x30952a7b88b02028e7c6c7209722cc047acaef85d3d303f375d8ea89fc6ba0c6,728239943535392
0x06be5d9afa759b48140a69c737e9b066270146c7065455d04c2c76842c3e23d4,727944356688708
0xfaed6de6eacfb745f602d61a1ad559b0dda7fb2723d7d168c50b94687247a8b0,726171672019706
0x4cc22e5d2e84794c3c672b0b34145898ee971a4ff042eabae23627547f6dac80,712996934967837
0x3c4d9be0f74cd198b88eeb087632951465045004ec67cefe6f4f170382a20a46,660507813310751
0xbb410047e29f9cc9bd1e5b66f2b4d2f3a8cad579e45b609e357dcdc536b05ade,653389775529995
0x4cf01e6c54a8ec918bf1b5666ffa26dcea3dc8044bdf011a58df1aeae9756fa5,634524855708751
0x91df39d4ae2fac731d02ade7848f332ce701e1a598d773e1be1f6382d3959150,619899570006139
0x4b187c13fa53cd3ee9a964641bf53eabd89c5e7378ea2266cfab186f066c1815,594932036203564
0xe888a0adfb4ca871bfe6aada8511f5326e877a8ce66a9980ef089eb2218d740c,589210240165430
0x9da88926fd4d773fd499fc41830a82fe9c9ff3508435e7a16b2d8f529e77cdda,543078487279072
0x41484099cd0ab3821ddd330a0cb742cafd6a1621ec1b993f65a8c6c5108a114d,535948897254291
0x39b844cb561d2a04c800164465e2eb2c2ea520499d718c35492244346da07b5f,530589738405698
0xed84b96729eeaca42cdd0b84c3df69f76c4378a0406595a958cf515cdb024b20,530555455241775
0xa65b244c7c9d86c652e502f811106d99827694adf8bea16d44b1522b81afe1d6,516621470031854
0xa57ed536dea7ae3250790ab12fbb6ca6ae669bf4eac5a12446b8769e534082f8,511077627086925
0x1a6515c05e1c30e0cb30fb136ccb31d3bbaa4e7474e71d6d1b44a990f69c4a68,510100871665616
0x0998afcba25003201aaa99ac9b8c209d90fc5bb6639f6f1638465d26e96ed7b0,503438990845954
0x2fd1e866773ea3670cbef6dc6e952ba6fa13130a69fabc98ad234bd834c3bcaf,503411210306567
0x52561f4a14bc0cc48b0e13ce66d1f48dd9a8425ce3dc92046ebbef644dd8fe83,501360751629075
0xc807d24a6ac70599cc9b72c649eb6b00c34a0e9c704447c44d75fade07213a26,497442245812090
0x209154f6e735562ff13b963b91588039a162fa95f409c068f917f27b762dfff8,476435577789308
