address,tokens
0xf0d49cff005d03312934ce027e30f4a84143d5af53623b30036e7dac1510c218,2499265801933172
0xa651c7c52d64a2014379902bbc92439d196499bcc36d94ff0395aa45837c66db,2198489042266635
0xcfb4330556f9e4d3283a944d4c1763113cee40143182e8d874437368bd1b33ba,2107761524048312
0x0b3b1719eece4c1bbb074115df8886a133ea863127c77c9f0a5ed5161a4a4393,1970868502631922
0x9c721c79ee082aafcdd99b1a71a833accdc48dba1a9a1bc5b5f8cc47ff7d49c0,1918734919442832
0x0ab4a80ccc772691cb03e3ee8d22b5c13acc92472dd4a19987c1aade2691404a,1867850479659161
0x346361873c235e1a300fd67a2e8b7bd1ea3744001b2e0d1942317c4c8521f5dd,1774317556719918
0x9bfd93ebaa1efd65515642942a607eeca53a0188c04c21ced646d2f0b9f551e8,1735076682342363
0x30e2f4236a88d2201b9bc27365d8516ab9cb3b53d82cee8c76369a3a01cef6ec,1657122905738500
0xdb5247f859ce63dbe8940cf8773be722a60dcc594a8be9aca4b76abceb251b8e,1476657795158336
0x0324df1e27c4129a58d73851ae0e9366064dc666a73e747051e203694a4cb257,1381036628678500
0x0d7b10a9ddee853b3585dd1efd4902ab3ad4f482b94425a3780cc39e79e6d398,1340971482951642
0x2367d4d22503e28e48c44e38237961f37896f6868c96dc7800203d261a45e5b4,1320935779360122
0x2ded75e99c6efbe143a9648a3e88ebf9d0cf249b2af44d510bdd0287e8adcc79,1263493912438093
0xc32f662cd9718f02d8a8e5628f8f642fa27cd9b5f457b406ed734901a4939e34,1169258250593362
0xf1f6f780321e7259d0feeef98745da7f766eace664c43325779302b2724c8692,1105050504736623
0x3edbf3e6444054c2a5a391221c9023882d0b2478576c445923a39b3bd0cde0a3,1084011255645071
0x33f0c333f6fcb9d1ef54d54093f0482b31bb0bdcd34bfa446e7416ff930453c0,1077884615352883
0x3eaf3ebc49555c705c34ec1ffe77404bdb7383b388476c36538b92b7b1b806c9,1050984549728265
0x880cb2b03f4158dc927fe6058c5b968636932d49fa1d2896a86bd849456455c7,1024464491555734
0x8dd8b23892be142c2ec4b7e1427584c97403e570cde4e6d9a81d2b220c884af5,1015648692873615
0xd89481a2f4ff5598f8a6e83e67f21dba6a0df56a1bc35b9c67a2de6dce166b30,1014963994136014
0xf923e8203e8d534c7357e0761179a76d6593e21c53d5f8120044c7d2cc650679,1013515375560597
0x2738d91e160d9be37cd9689177546b567e28a3644b702388fd2c2be9c97682de,1013423825552470
0x3d51eeb71188cc7ccf5f6f288a3a51a9a763222883cf392296b3d5ec3f2017ea,1002047967221395
0x6d00d52f94579e51308ae83841b5133e3a7e93b51fcd8cf338d766e3f0331026,1002047926911221
0xb43fe1ef756cae4fefea16dad049fb0760b7d8593ace12527e302520d934d0d7,1000104545197061
0x2784eb9f3b368be1db73256336014a01c02b1b06ab01df7387bb8945ca73045e,1000104545197061
0xe2789cdac410113f017fa684bf08fbacd0877612d84464ae6e8474b56e5f21da,964911353482639
0x8bf2201bf4cec31f736aacc0f44f29c014ecd8562975aecce19271ca179e8db5,964317354892862
0x4534b92f2f9c66d58b6acd7f39211f4c1a1c96b0cea3189c2dcb692440723020,956283445293191
0x06099edbe54f242bad50020dfd67646b1e46282999483e7064e70f02f7ea3c15,906729949933778
0xda418307cff595ced2af5eb471ec11b1ad6a4907ef57d6e2eeb253bdd5bd9d0d,865892192814040
0xa4a00989d8ecc6d116b2283503f58de94d7fc33fff9e28010868abeb70d7d051,837862174914753
0x15d241369552ece871a16d865a4e9b96f5e6e6f8c7db5478e89af17845969c02,837766577064803
0x550fe3956e44112599b8410404e0977e74cc5bcb59a11b0706da734cd0f9beb2,837130375621132
0x0a6eb54c274da96778a6702740a763f6aa7b02eef3d1efc2623d28289d185118,834109571821560
0xb3254509d1cd652d6e1ca06fd37f3d20aaa42f7faeaf297577b85cf92d2f7462,833827470941471
0x81d41a31fb5d3f827d188511e6fca1ddbed6cfa0ffbd46fa6d84a7adfe59f356,833714145998338
0xef191e643c2ed2d103de4109a506e020f5dde818cbc1ffe5e4ee36328cd22e9b,787863702215050
0xb4a4f1ef8b0702d85547dc444571a473f736e1205a86db36dad13815ad9bbbf6,787731273425953
0x61b64e39286bf11cd642f03417ab725f15a09dcbf8be23b752851c3c33e74d7b,785166979790388
0x216d47203603af013a54581844d734906a92242cf25c1d6a8f937666a9919840,770995955363198
0xc84eb99fa08a8dbae9cf8be48b312a946c7cb5f4d109c59b49aa3d446180034e,747804601865651
0x7425cde20dc18a8e5e169614c47c0e4435fd1b6c475efdefbdbbb73785d331e3,729631069024976
0x29f3f84adbd1eba85bbbec33814924fddcdc9f51921d9cade0dd3b3fdf9170cd,726986802768581
0x52b0fd0daaf4f24ddf389768bf24be0a291aabbbdae4ec7b46bc7ed7df41cbe9,726642638862694
0x30952a7b88b02028e7c6c7209722cc047acaef85d3d303f375d8ea89fc6ba0c6,726600732214762
0x06be5d9afa759b48140a69c737e9b066270146c7065455d04c2c76842c3e23d4,726389204079276
0xfaed6de6eacfb745f602d61a1ad559b0dda7fb2723d7d168c50b94687247a8b0,724581964122967
0x4cc22e5d2e84794c3c672b0b34145898ee971a4ff042eabae23627547f6dac80,711390972302926
0x34a4233d71981aa2b2441fdc97d55c62c75b1ec5f29c74058d6c922089984d86,683646583450960
0x3c4d9be0f74cd198b88eeb087632951465045004ec67cefe6f4f170382a20a46,659020515786748
0xbb410047e29f9cc9bd1e5b66f2b4d2f3a8cad579e45b609e357dcdc536b05ade,651917839512354
0x4cf01e6c54a8ec918bf1b5666ffa26dcea3dc8044bdf011a58df1aeae9756fa5,633095665228487
0x91df39d4ae2fac731d02ade7848f332ce701e1a598d773e1be1f6382d3959150,619279221291769
0xe888a0adfb4ca871bfe6aada8511f5326e877a8ce66a9980ef089eb2218d740c,577497315807674
0x4b187c13fa53cd3ee9a964641bf53eabd89c5e7378ea2266cfab186f066c1815,565597133660095
0x9da88926fd4d773fd499fc41830a82fe9c9ff3508435e7a16b2d8f529e77cdda,541931268689999
0xc807d24a6ac70599cc9b72c649eb6b00c34a0e9c704447c44d75fade07213a26,535379138324609
0x41484099cd0ab3821ddd330a0cb742cafd6a1621ec1b993f65a8c6c5108a114d,534342536647095
0x39b844cb561d2a04c800164465e2eb2c2ea520499d718c35492244346da07b5f,529519762841400
0xed84b96729eeaca42cdd0b84c3df69f76c4378a0406595a958cf515cdb024b20,529364046932771
0xa65b244c7c9d86c652e502f811106d99827694adf8bea16d44b1522b81afe1d6,515457785680072
0x209154f6e735562ff13b963b91588039a162fa95f409c068f917f27b762dfff8,512770401693252
0xa57ed536dea7ae3250790ab12fbb6ca6ae669bf4eac5a12446b8769e534082f8,510969033356965
0x1a6515c05e1c30e0cb30fb136ccb31d3bbaa4e7474e71d6d1b44a990f69c4a68,509017652519293
0x2fd1e866773ea3670cbef6dc6e952ba6fa13130a69fabc98ad234bd834c3bcaf,503292087349533
0x0998afcba25003201aaa99ac9b8c209d90fc5bb6639f6f1638465d26e96ed7b0,502574213450333
0x52561f4a14bc0cc48b0e13ce66d1f48dd9a8425ce3dc92046ebbef644dd8fe83,500231482217106
0xf05d2fe6618a3cb4258e94f2da24c1ee71ae4e7942b4f8b5836ad5267e59568f,493438005552439
0x649127a4d1b26b4cf936f7b795917dbcb571c59c2926ae473fe4d9df3575790e,487317099955455
0x8be2ba62bfd783e5fbff57a07acf2a9a95f4d234b3729fbfda9c63f3f42fb78f,477544339000413
0x9a41af5c002f91dc29cb2843ab823e3d6cdaa6cc86e6331646a4f1328609a744,475425413702778
0x3d654d35d558d6381fe6a0484d81c4fed128cd8adc1ca7a1482c297da80ee039,474324083740853
0xa286a9187c86b4a3cef60478e5c61bb45757b795a8e6577ebbf0fa990db574cc,457406492227239
0x6c8a3474cb49202515d121fea0f3217d303e41f6bdc43e615f1cd90855118089,449964257456861
0x1c6a051d9a5ec4cf4200bab21a794d3afe8259d625f6b78aa4d01ab4652327d5,449584238389070
0x66fcc9a1275170c140988e8fdc5104fef09568bdd07930f44a290bf55a5550ee,443822129586957
0xff90c2afcd5c09b7414e4629d17899bcd763f8673c400a6d983fe15b98cb65d2,435456965433902
0x22c25ea17f339761d512b588feb436a4784332f4bedfb3f17e25db7d8de0c94c,434476171722467
0x312c22e7500a4037df87db35718959deeb937c734fb2169b95d720a09b5e74f5,416914716202745
0x6183c471802b5ec52af163d4da0ae983a56908491a212985ae0bc0f204080498,411896944102140
0xfc90c3e74dfb562827ef85dea5669beeca7717faee0c3ba520c3ab08f9b53135,407401628686167
0xb87476d8877cfc324a520cef4d0cd6e42e26ec3ce613a8127220e2e444561e16,380629135497423
0xce8294a77912a6802adf093ba15a4f09d2d3c85400d161a0022499de4e2aeb92,334472766754763
0x95798cb276fc8d784a722794f0ede125681788aa7db6c9e954a667037bc24f85,333655358104223
0xbea2323e776d126d319e7f15bf41f624b8cfd19c0484e3b60e6d8ecf1810dd16,329244706513599
0x50b27eee627c0648ff4867894e264d67de2049ee9a8b92040cb35020b74afa39,323768941521317
0xff39ddd0944f2fd4db88cd9e0730990b7bce674c3710584719da2263cba36cdc,323147622805332
0x7acdf689a17fed9692e97d15d444d769ba26ca4f95b014736e446724de8fd0c1,320344963964218
0xa793321c88361b3ed2418ef8490a59558e71b8434c2ad73e0c2f22ad06ad3e1f,306246508730662
0x0a4ad1559ee0fa096ea3b54b64d5ab73a65a34c533be21a5e7f275c77cbdd94d,300851826383083
0x890c86c19974b98594a4e5cd7b0b3a69af1b30afc78853a0c11e882801497320,296848659931734
0xee36c1068076b199cf537bf652b1e586216a7dfb7c3447ff40333c971717eee6,291310234513401
0x877d09996086effe241b1a740d46675754c17f8620ee9be42c5c7e322ce1598c,288021941152682
0x4a693f759250c03d4a743ab52b41a3b7bdea8bff58abc568be569af56d82098e,274891034225028
